slug,title,adventurer_level,level_order,source_scope,source_kind,requirements_detected,pdf,md,raw_txt,image,image_width,image_height,source_page,source_url,image_url,error
corderitos-alimentos-sanos,Alimentos sanos,Corderito (preescolar),preescolar,Asociación General,pdf,4,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/corderitos-alimentos-sanos.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/corderitos-alimentos-sanos.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/corderitos-alimentos-sanos.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/corderitos-alimentos-sanos.png,962,952,https://www.guiasmayores.com/especialidades-de-corderitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/aventureros_alimentos_sanos.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/alimentos-sanos_orig.png,
corderitos-amigos-de-la-biblia,Amigos de la Biblia,Corderito (preescolar),preescolar,Asociación General,pdf,4,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/corderitos-amigos-de-la-biblia.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/corderitos-amigos-de-la-biblia.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/corderitos-amigos-de-la-biblia.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/corderitos-amigos-de-la-biblia.png,568,577,https://www.guiasmayores.com/especialidades-de-corderitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/aventureros_amigos_de_la_biblia.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/amigos-de-la-biblia-estrellita_orig.png,
corderitos-animales-del-zoologico,Animales del zoológico,Corderito (preescolar),preescolar,Asociación General,pdf,6,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/corderitos-animales-del-zoologico.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/corderitos-animales-del-zoologico.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/corderitos-animales-del-zoologico.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/corderitos-animales-del-zoologico.png,780,767,https://www.guiasmayores.com/especialidades-de-corderitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/aventureros_animales_del_zoológico.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/animales-del-zool-gico_orig.png,
corderitos-ayudantes-en-la-comunidad,Ayudantes en la comunidad,Corderito (preescolar),preescolar,Asociación General,pdf,4,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/corderitos-ayudantes-en-la-comunidad.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/corderitos-ayudantes-en-la-comunidad.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/corderitos-ayudantes-en-la-comunidad.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/corderitos-ayudantes-en-la-comunidad.png,782,774,https://www.guiasmayores.com/especialidades-de-corderitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/aventueros_ayudantes_en_la_comunidad.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/ayudantes-de-la-comunidad_orig.png,
corderitos-ayudante-especial,Ayudante especial,Corderito (preescolar),preescolar,Asociación General,pdf,5,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/corderitos-ayudante-especial.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/corderitos-ayudante-especial.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/corderitos-ayudante-especial.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/corderitos-ayudante-especial.png,790,777,https://www.guiasmayores.com/especialidades-de-corderitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/aventureros_ayudante_especial.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/ayudante-especial_orig.png,
corderitos-corderito-de-lana,Corderito de lana,Corderito (preescolar),preescolar,Asociación General,pdf,4,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/corderitos-corderito-de-lana.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/corderitos-corderito-de-lana.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/corderitos-corderito-de-lana.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/corderitos-corderito-de-lana.png,779,776,https://www.guiasmayores.com/especialidades-de-corderitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/aventureros_corderito_de_lana.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/lana_orig.png,
corderitos-estrellas,Estrellas,Corderito (preescolar),preescolar,Asociación General,pdf,4,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/corderitos-estrellas.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/corderitos-estrellas.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/corderitos-estrellas.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/corderitos-estrellas.png,990,982,https://www.guiasmayores.com/especialidades-de-corderitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/aventureros_estrellas.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/estrellas-corderitos_orig.png,
corderitos-insectos,Insectos,Corderito (preescolar),preescolar,Asociación General,pdf,4,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/corderitos-insectos.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/corderitos-insectos.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/corderitos-insectos.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/corderitos-insectos.png,787,777,https://www.guiasmayores.com/especialidades-de-corderitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/aventureros_insectos.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/insectos_orig.png,
corderitos-musica,Música,Corderito (preescolar),preescolar,Asociación General,pdf,4,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/corderitos-musica.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/corderitos-musica.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/corderitos-musica.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/corderitos-musica.png,789,780,https://www.guiasmayores.com/especialidades-de-corderitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/estrellita-música.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/m-sica_orig.png,
corderitos-sano-y-fuerte,Sano y fuerte,Corderito (preescolar),preescolar,Asociación General,pdf,4,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/corderitos-sano-y-fuerte.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/corderitos-sano-y-fuerte.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/corderitos-sano-y-fuerte.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/corderitos-sano-y-fuerte.png,316,313,https://www.guiasmayores.com/especialidades-de-corderitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/aventureros_sano_y_fuerte.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/4304839_orig.png,
corderitos-tiempo,Tiempo,Corderito (preescolar),preescolar,Asociación General,pdf,4,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/corderitos-tiempo.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/corderitos-tiempo.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/corderitos-tiempo.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/corderitos-tiempo.png,787,788,https://www.guiasmayores.com/especialidades-de-corderitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/aventureros_tiempo.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/tiempo_orig.png,
corderitos-trenes-y-camiones,Trenes y camiones,Corderito (preescolar),preescolar,Asociación General,pdf,4,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/corderitos-trenes-y-camiones.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/corderitos-trenes-y-camiones.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/corderitos-trenes-y-camiones.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/corderitos-trenes-y-camiones.png,782,780,https://www.guiasmayores.com/especialidades-de-corderitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/dna_-_trenes_y_camiones.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/trenes-y-camiones_orig.png,
corderitos-usar-los-dedos,Usar los dedos,Corderito (preescolar),preescolar,Asociación General,pdf,5,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/corderitos-usar-los-dedos.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/corderitos-usar-los-dedos.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/corderitos-usar-los-dedos.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/corderitos-usar-los-dedos.png,768,748,https://www.guiasmayores.com/especialidades-de-corderitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/aventureros_usar_los_dedos.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/usar-los-dedos_orig.png,
corderitos-parche-de-rompecabezas,Parche de rompecabezas,Corderito (preescolar),preescolar,Asociación General,html,0,,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/corderitos-parche-de-rompecabezas.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/corderitos-parche-de-rompecabezas.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/corderitos-parche-de-rompecabezas.png,528,527,https://www.guiasmayores.com/especialidades-de-corderitos.html,https://www.guiasmayores.com/estrellas---parche-de-rompecabezas.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/7523434_orig.png,
corderitos-la-creacion,La Creación,Corderito (preescolar),preescolar,Asociación General,image-only,0,,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/corderitos-la-creacion.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/corderitos-la-creacion.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/corderitos-la-creacion.png,528,376,https://www.guiasmayores.com/especialidades-de-corderitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/creaci-n-ag_orig.png,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/creaci-n-ag_orig.png,
castorcitos-amigos-de-la-biblia,Amigos de la Biblia,Castorcito (jardín de infantes),jardin,Asociación General,pdf,10,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/castorcitos-amigos-de-la-biblia.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/castorcitos-amigos-de-la-biblia.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/castorcitos-amigos-de-la-biblia.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/castorcitos-amigos-de-la-biblia.png,954,961,https://www.guiasmayores.com/especialidades-de-castorcitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/dna-amigos_de_la_biblia.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/amigos-de-la-biblia-ficha_orig.png,
castorcitos-animales,Animales,Castorcito (jardín de infantes),jardin,Asociación General,pdf,5,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/castorcitos-animales.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/castorcitos-animales.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/castorcitos-animales.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/castorcitos-animales.png,955,953,https://www.guiasmayores.com/especialidades-de-castorcitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/dna-animales.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/animales_orig.png,
castorcitos-arte-en-esponja,Arte en esponja,Castorcito (jardín de infantes),jardin,Asociación General,pdf,5,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/castorcitos-arte-en-esponja.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/castorcitos-arte-en-esponja.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/castorcitos-arte-en-esponja.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/castorcitos-arte-en-esponja.png,952,956,https://www.guiasmayores.com/especialidades-de-castorcitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/dna_-_arte_en_esponja.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/arte-en-esponja_orig.png,
castorcitos-aves,Aves,Castorcito (jardín de infantes),jardin,Asociación General,pdf,7,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/castorcitos-aves.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/castorcitos-aves.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/castorcitos-aves.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/castorcitos-aves.png,971,974,https://www.guiasmayores.com/especialidades-de-castorcitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/dna-aves.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/aves_orig.png,
castorcitos-ayudando-en-el-hogar,Ayudando en el hogar,Castorcito (jardín de infantes),jardin,Asociación General,pdf,5,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/castorcitos-ayudando-en-el-hogar.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/castorcitos-ayudando-en-el-hogar.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/castorcitos-ayudando-en-el-hogar.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/castorcitos-ayudando-en-el-hogar.png,972,974,https://www.guiasmayores.com/especialidades-de-castorcitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/dna_-_ayudando_en_el_hogar.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/ayudando-en-el-hogar_orig.png,
castorcitos-conozca-su-cuerpo,Conozca su cuerpo,Castorcito (jardín de infantes),jardin,Asociación General,pdf,7,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/castorcitos-conozca-su-cuerpo.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/castorcitos-conozca-su-cuerpo.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/castorcitos-conozca-su-cuerpo.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/castorcitos-conozca-su-cuerpo.png,965,968,https://www.guiasmayores.com/especialidades-de-castorcitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/dna_-_conozca_su_cuerpo.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/conozca-su-cuerpo_orig.png,
castorcitos-crayones-y-marcadores,Crayones y marcadores,Castorcito (jardín de infantes),jardin,Asociación General,pdf,11,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/castorcitos-crayones-y-marcadores.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/castorcitos-crayones-y-marcadores.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/castorcitos-crayones-y-marcadores.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/castorcitos-crayones-y-marcadores.png,942,956,https://www.guiasmayores.com/especialidades-de-castorcitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/dna_-_crayones_y_marcadores.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/crayones-y-marcadores_orig.png,
castorcitos-diversion-con-el-alfabeto,Diversión con el alfabeto,Castorcito (jardín de infantes),jardin,Asociación General,pdf,6,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/castorcitos-diversion-con-el-alfabeto.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/castorcitos-diversion-con-el-alfabeto.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/castorcitos-diversion-con-el-alfabeto.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/castorcitos-diversion-con-el-alfabeto.png,976,959,https://www.guiasmayores.com/especialidades-de-castorcitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/dna_-_diversión_con_el_alfabeto.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/diversi-n-con-el-alfabeto_orig.png,
castorcitos-diversion-con-modales,Diversión con modales,Castorcito (jardín de infantes),jardin,Asociación General,pdf,4,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/castorcitos-diversion-con-modales.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/castorcitos-diversion-con-modales.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/castorcitos-diversion-con-modales.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/castorcitos-diversion-con-modales.png,965,971,https://www.guiasmayores.com/especialidades-de-castorcitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/dna_-_diversión_con_modales.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/diversi-n-con-modales_orig.png,
castorcitos-estrella-de-jesus,Estrella de Jesús,Castorcito (jardín de infantes),jardin,Asociación General,pdf,5,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/castorcitos-estrella-de-jesus.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/castorcitos-estrella-de-jesus.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/castorcitos-estrella-de-jesus.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/castorcitos-estrella-de-jesus.png,967,978,https://www.guiasmayores.com/especialidades-de-castorcitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/dna_-_la_estrella_de_jesús.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/estrella-de-jes-s_orig.png,
castorcitos-figuras-y-tamanos,Figuras y tamaños,Castorcito (jardín de infantes),jardin,Asociación General,pdf,7,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/castorcitos-figuras-y-tamanos.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/castorcitos-figuras-y-tamanos.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/castorcitos-figuras-y-tamanos.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/castorcitos-figuras-y-tamanos.png,971,976,https://www.guiasmayores.com/especialidades-de-castorcitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/dna_-_figuras_y_tamaños.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/figuras-y-tama-os_orig.png,
castorcitos-hogares-de-animales,Hogares de animales,Castorcito (jardín de infantes),jardin,Asociación General,pdf,5,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/castorcitos-hogares-de-animales.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/castorcitos-hogares-de-animales.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/castorcitos-hogares-de-animales.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/castorcitos-hogares-de-animales.png,953,957,https://www.guiasmayores.com/especialidades-de-castorcitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/dna_-_hogares_de_animales.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/hogares-de-animales_orig.png,
castorcitos-izquierda-y-derecha,Izquierda y derecha,Castorcito (jardín de infantes),jardin,Asociación General,pdf,11,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/castorcitos-izquierda-y-derecha.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/castorcitos-izquierda-y-derecha.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/castorcitos-izquierda-y-derecha.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/castorcitos-izquierda-y-derecha.png,968,976,https://www.guiasmayores.com/especialidades-de-castorcitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/dna_-_izquierda_y_derecha.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/izquierda-y-derecha_orig.png,
castorcitos-juguetes,Juguetes,Castorcito (jardín de infantes),jardin,Asociación General,pdf,9,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/castorcitos-juguetes.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/castorcitos-juguetes.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/castorcitos-juguetes.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/castorcitos-juguetes.png,935,944,https://www.guiasmayores.com/especialidades-de-castorcitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/dna-juguetes.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/juguetes_orig.png,
castorcitos-mascotas,Mascotas,Castorcito (jardín de infantes),jardin,Asociación General,pdf,6,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/castorcitos-mascotas.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/castorcitos-mascotas.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/castorcitos-mascotas.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/castorcitos-mascotas.png,949,970,https://www.guiasmayores.com/especialidades-de-castorcitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/dna-mascotas.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/pets_orig.png,
castorcitos-medidas-y-arena,Medidas y arena,Castorcito (jardín de infantes),jardin,Asociación General,pdf,5,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/castorcitos-medidas-y-arena.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/castorcitos-medidas-y-arena.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/castorcitos-medidas-y-arena.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/castorcitos-medidas-y-arena.png,949,965,https://www.guiasmayores.com/especialidades-de-castorcitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/dna_-_medidas_y_arena.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/medidas-y-arena_orig.png,
castorcitos-mis-amigos-de-la-comunidad,Mis amigos de la comunidad,Castorcito (jardín de infantes),jardin,Asociación General,pdf,12,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/castorcitos-mis-amigos-de-la-comunidad.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/castorcitos-mis-amigos-de-la-comunidad.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/castorcitos-mis-amigos-de-la-comunidad.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/castorcitos-mis-amigos-de-la-comunidad.png,949,953,https://www.guiasmayores.com/especialidades-de-castorcitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/dna_-_mis_amigos_de_la_comunidad.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/mis-amigos-de-la-comunidad_orig.png,
castorcitos-el-mundo-de-dios,El mundo de Dios,Castorcito (jardín de infantes),jardin,Asociación General,pdf,11,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/castorcitos-el-mundo-de-dios.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/castorcitos-el-mundo-de-dios.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/castorcitos-el-mundo-de-dios.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/castorcitos-el-mundo-de-dios.png,958,963,https://www.guiasmayores.com/especialidades-de-castorcitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/dna_-_el_mundo_de_dios.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/el-mundo-de-dios_orig.png,
castorcitos-principiante-de-ciclismo,Principiante de ciclismo,Castorcito (jardín de infantes),jardin,Asociación General,pdf,10,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/castorcitos-principiante-de-ciclismo.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/castorcitos-principiante-de-ciclismo.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/castorcitos-principiante-de-ciclismo.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/castorcitos-principiante-de-ciclismo.png,970,972,https://www.guiasmayores.com/especialidades-de-castorcitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/dna_-_principiante_de_ciclismo.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/principiante-de-ciclismo_orig.png,
castorcitos-principiante-de-natacion,Principiante de natación,Castorcito (jardín de infantes),jardin,Asociación General,pdf,6,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/castorcitos-principiante-de-natacion.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/castorcitos-principiante-de-natacion.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/castorcitos-principiante-de-natacion.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/castorcitos-principiante-de-natacion.png,961,953,https://www.guiasmayores.com/especialidades-de-castorcitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/dna_-_principiante_de_natación.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/principiante-de-nataci-n_orig.png,
castorcitos-rompecabezas,Rompecabezas,Castorcito (jardín de infantes),jardin,Asociación General,pdf,4,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/pdf/castorcitos-rompecabezas.pdf,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/md/castorcitos-rompecabezas.md,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/raw/castorcitos-rompecabezas.txt,/Users/abner/Documents/development/sacdia/docs/working/aventureros-especialidades/images/castorcitos-rompecabezas.png,959,978,https://www.guiasmayores.com/especialidades-de-castorcitos.html,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/dna-rompecabezas.pdf,https://www.guiasmayores.com/uploads/1/1/3/1/1131412/rompecabezas_orig.png,
